,Submission,Method Name,Method Type,Molecule ID,Formal Charge,Predicted pKa,Experimental pKa,Absolute Error
32,pKa-ZhiyiWu-1_modified,QM with linear fitting,QM,SAMPL8-5,-1,4.499999999999931,3.92,0.5799999999999308
33,pKa-ZhiyiWu-1_modified,QM with linear fitting,QM,SAMPL8-5,0,-1.200000000000049,3.92,5.120000000000049
34,pKa-ZhiyiWu-1_modified,QM with linear fitting,QM,SAMPL8-6,-1,3.9999999999999325,4.17,0.17000000000006743
35,pKa-ZhiyiWu-1_modified,QM with linear fitting,QM,SAMPL8-6,0,1.9999999999999396,4.17,2.1700000000000603
36,pKa-ZhiyiWu-1_modified,QM with linear fitting,QM,SAMPL8-7,-1,16.39999999999989,6.63,9.76999999999989
37,pKa-ZhiyiWu-1_modified,QM with linear fitting,QM,SAMPL8-7,0,11.299999999999907,6.63,4.669999999999907
38,pKa-ZhiyiWu-1_modified,QM with linear fitting,QM,SAMPL8-8,0,4.399999999999931,2.78,1.6199999999999313
39,pKa-ZhiyiWu-1_modified,QM with linear fitting,QM,SAMPL8-9,-1,15.699999999999891,6.08,9.61999999999989
40,pKa-ZhiyiWu-1_modified,QM with linear fitting,QM,SAMPL8-9,0,4.499999999999931,6.08,1.5800000000000693
41,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-10,0,8.299999999999917,7.71,0.5899999999999173
42,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-12,-1,14.499999999999895,6.98,7.519999999999895
43,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-12,0,8.499999999999917,6.98,1.519999999999916
44,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-12,1,2.699999999999937,6.98,4.280000000000063
45,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-14,-2,13.599999999999898,7.27,6.329999999999899
46,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-14,-1,9.699999999999912,7.27,2.4299999999999127
47,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-14,0,8.599999999999916,7.27,1.3299999999999166
48,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-14,1,3.3999999999999346,7.27,3.870000000000065
49,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-15,0,3.899999999999933,2.54,1.3599999999999328
50,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-16,-2,12.099999999999904,5.1,6.999999999999904
51,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-16,-1,10.699999999999909,5.1,5.599999999999909
52,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-16,0,6.699999999999923,5.1,1.5999999999999233
53,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-17,-1,11.499999999999906,6.58,4.919999999999906
54,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-17,0,7.299999999999921,6.58,0.7199999999999207
55,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-18,-1,11.199999999999907,2.72,8.479999999999906
56,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-18,0,5.199999999999928,2.72,2.479999999999928
57,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-19,-1,6.699999999999923,4.93,1.7699999999999232
58,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-19,-1,6.699999999999923,6.99,0.2900000000000773
59,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-19,0,5.999999999999925,4.93,1.0699999999999257
60,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-19,0,5.999999999999925,6.99,0.9900000000000748
61,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-19,1,3.3999999999999346,4.93,1.530000000000065
62,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-19,1,3.3999999999999346,6.99,3.5900000000000656
63,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-1,-1,3.599999999999934,2.54,1.0599999999999339
64,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-1,-1,3.599999999999934,5.01,1.4100000000000659
65,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-1,0,-0.6000000000000512,2.54,3.140000000000051
66,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-1,0,-0.6000000000000512,5.01,5.610000000000051
67,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-20,-1,10.09999999999991,2.44,7.659999999999911
68,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-20,0,4.69999999999993,2.44,2.25999999999993
69,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-20,1,0.199999999999946,2.44,2.240000000000054
70,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-21,-2,12.9999999999999,5.38,7.619999999999901
71,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-21,-1,8.599999999999916,5.38,3.2199999999999163
72,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-21,0,7.799999999999919,5.38,2.419999999999919
73,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-21,1,2.8999999999999364,5.38,2.4800000000000635
74,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-22,-1,12.499999999999902,3.36,9.139999999999903
75,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-22,0,5.499999999999927,3.36,2.1399999999999273
76,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-22,1,-0.9000000000000501,3.36,4.2600000000000495
77,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-23,-1,8.899999999999915,2.65,6.249999999999915
78,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-23,-1,8.899999999999915,9.02,0.12000000000008448
79,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-23,0,4.399999999999931,2.65,1.7499999999999312
80,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-23,0,4.399999999999931,9.02,4.6200000000000685
81,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-2,-1,3.899999999999933,4.41,0.5100000000000673
82,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-3,-2,7.299999999999921,4.0,3.2999999999999208
83,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-3,-1,3.299999999999935,4.0,0.700000000000065
84,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-3,0,-1.1000000000000494,4.0,5.100000000000049
85,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-4,-1,3.4999999999999343,5.77,2.2700000000000653
86,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-4,0,2.399999999999938,5.77,3.3700000000000614
87,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-5,-1,3.1999999999999353,3.92,0.7200000000000646
88,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-5,0,-1.6000000000000476,3.92,5.5200000000000475
89,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-6,-1,3.3999999999999346,4.17,0.7700000000000653
90,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-6,0,3.3999999999999346,4.17,0.7700000000000653
91,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-7,-1,11.899999999999904,6.63,5.2699999999999045
92,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-7,0,7.899999999999919,6.63,1.2699999999999187
93,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-8,0,1.7999999999999403,2.78,0.9800000000000595
94,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-9,-1,12.199999999999903,6.08,6.119999999999903
95,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-9,0,7.699999999999919,6.08,1.6199999999999193
96,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-10,0,7.0999999999999215,7.71,0.6100000000000785
97,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-12,-1,17.699999999999882,6.98,10.719999999999882
98,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-12,0,4.899999999999929,6.98,2.080000000000071
99,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-12,1,-5.0000000000000355,6.98,11.980000000000036
100,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-14,-3,20.799999999999873,7.27,13.529999999999873
101,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-14,-2,16.29999999999989,7.27,9.029999999999891
102,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-14,-1,11.499999999999906,7.27,4.229999999999906
103,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-14,0,5.3999999999999275,7.27,1.870000000000072
104,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-14,1,-3.80000000000004,7.27,11.07000000000004
105,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-15,0,1.3999999999999417,2.54,1.1400000000000583
106,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-16,0,3.9999999999999325,5.1,1.1000000000000671
107,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-17,-1,14.199999999999896,6.58,7.619999999999896
108,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-17,0,4.69999999999993,6.58,1.88000000000007
109,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-18,-1,11.399999999999906,2.72,8.679999999999906
110,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-18,0,1.6999999999999407,2.72,1.0200000000000595
111,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-19,-1,6.999999999999922,4.93,2.069999999999922
112,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-19,-1,6.999999999999922,6.99,0.009999999999921627
113,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-19,0,4.099999999999932,4.93,0.8300000000000676
114,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-19,0,4.099999999999932,6.99,2.890000000000068
115,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-19,1,-2.2000000000000455,4.93,7.130000000000045
116,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-19,1,-2.2000000000000455,6.99,9.190000000000046
117,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-1,-1,4.59999999999993,2.54,2.0599999999999303
118,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-1,-1,4.59999999999993,5.01,0.4100000000000694
119,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-1,0,-2.5000000000000444,2.54,5.0400000000000444
120,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-1,0,-2.5000000000000444,5.01,7.510000000000044
121,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-20,0,1.4999999999999414,2.44,0.9400000000000586
122,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-21,-3,20.399999999999874,5.38,15.019999999999875
123,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-21,-2,17.199999999999886,5.38,11.819999999999887
124,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-21,-1,8.199999999999918,5.38,2.8199999999999177
125,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-21,0,3.799999999999933,5.38,1.5800000000000667
126,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-21,1,-5.500000000000034,5.38,10.880000000000035
127,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-22,-1,14.699999999999894,3.36,11.339999999999895
128,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-22,0,2.0999999999999392,3.36,1.2600000000000606
129,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-22,1,-7.700000000000026,3.36,11.060000000000025
130,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-23,-1,10.09999999999991,2.65,7.4499999999999105
131,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-23,-1,10.09999999999991,9.02,1.0799999999999113
132,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-23,0,1.9999999999999396,2.65,0.6500000000000603
133,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-23,0,1.9999999999999396,9.02,7.02000000000006
134,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-2,-1,5.299999999999928,4.41,0.8899999999999277
135,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-3,-2,10.39999999999991,4.0,6.39999999999991
136,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-3,-1,4.199999999999932,4.0,0.1999999999999318
137,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-3,0,-11.700000000000012,4.0,15.700000000000012
138,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-4,-1,4.59999999999993,5.77,1.1700000000000692
139,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-4,0,0.09999999999994635,5.77,5.670000000000053
140,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-5,-1,5.099999999999929,3.92,1.1799999999999287
141,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-5,0,-2.7000000000000437,3.92,6.620000000000044
142,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-6,-1,4.69999999999993,4.17,0.5299999999999301
143,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-6,0,2.7999999999999368,4.17,1.3700000000000632
144,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-7,-1,14.999999999999893,6.63,8.369999999999894
145,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-7,0,4.099999999999932,6.63,2.5300000000000678
146,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-8,0,-0.40000000000005187,2.78,3.1800000000000517
147,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-9,-1,14.299999999999896,6.08,8.219999999999896
148,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-9,0,5.599999999999927,6.08,0.48000000000007326
149,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-10,0,6.499999999999924,7.71,1.2100000000000763
150,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-12,0,6.199999999999925,6.98,0.7800000000000757
151,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-14,-3,-9.20000000000002,7.27,16.47000000000002
152,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-14,-1,15.099999999999893,7.27,7.8299999999998935
153,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-14,0,9.299999999999914,7.27,2.029999999999914
154,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-15,0,1.0999999999999428,2.54,1.4400000000000572
155,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-16,0,3.599999999999934,5.1,1.5000000000000657
156,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-17,-1,17.999999999999883,6.58,11.419999999999883
157,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-17,0,5.199999999999928,6.58,1.3800000000000718
158,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-18,-1,16.799999999999887,2.72,14.079999999999886
159,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-18,0,1.599999999999941,2.72,1.1200000000000592
160,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-19,-1,11.999999999999904,4.93,7.069999999999904
161,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-19,-1,11.999999999999904,6.99,5.009999999999904
162,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-19,0,3.0999999999999357,4.93,1.830000000000064
163,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-19,0,3.0999999999999357,6.99,3.8900000000000645
164,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-1,-1,7.59999999999992,2.54,5.05999999999992
165,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-1,-1,7.59999999999992,5.01,2.58999999999992
166,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-1,0,-11.100000000000014,2.54,13.640000000000015
167,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-1,0,-11.100000000000014,5.01,16.110000000000014
168,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-20,0,1.1999999999999424,2.44,1.2400000000000575
169,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-21,-1,17.199999999999886,5.38,11.819999999999887
170,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-21,0,4.999999999999929,5.38,0.38000000000007095
171,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-22,-1,17.499999999999886,3.36,14.139999999999887
172,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-22,0,9.499999999999913,3.36,6.1399999999999135
173,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-23,-1,13.499999999999899,2.65,10.849999999999898
174,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-23,-1,13.499999999999899,9.02,4.479999999999899
175,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-23,0,2.0999999999999392,2.65,0.5500000000000607
176,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-23,0,2.0999999999999392,9.02,6.92000000000006
177,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-2,-1,8.099999999999918,4.41,3.689999999999918
178,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-3,-1,6.299999999999924,4.0,2.2999999999999243
179,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-4,-1,11.099999999999907,5.77,5.329999999999908
180,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-4,0,-8.000000000000025,5.77,13.770000000000024
181,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-5,-1,7.59999999999992,3.92,3.67999999999992
182,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-5,0,-10.100000000000017,3.92,14.020000000000017
183,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-6,-1,5.799999999999926,4.17,1.6299999999999262
184,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-6,0,-5.3000000000000345,4.17,9.470000000000034
185,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-7,0,8.799999999999915,6.63,2.1699999999999156
186,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-8,0,4.59999999999993,2.78,1.8199999999999306
187,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-9,0,5.899999999999926,6.08,0.18000000000007432
188,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-10,0,5.099999999999929,7.71,2.6100000000000714
189,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-12,0,5.199999999999928,6.98,1.7800000000000722
190,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-14,-1,7.999999999999918,7.27,0.7299999999999187
191,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-14,0,5.499999999999927,7.27,1.7700000000000724
192,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-15,0,1.0999999999999428,2.54,1.4400000000000572
193,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-16,-1,8.299999999999917,5.1,3.1999999999999176
194,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-16,0,3.599999999999934,5.1,1.5000000000000657
195,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-17,-1,10.899999999999908,6.58,4.319999999999908
196,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-17,0,5.499999999999927,6.58,1.080000000000073
197,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-18,0,0.9999999999999432,2.72,1.720000000000057
198,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-19,-1,6.899999999999922,4.93,1.9699999999999225
199,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-19,-1,6.899999999999922,6.99,0.09000000000007802
200,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-19,0,4.69999999999993,4.93,0.2300000000000697
201,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-19,0,4.69999999999993,6.99,2.29000000000007
202,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-1,-1,2.7999999999999368,2.54,0.2599999999999367
203,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-1,-1,2.7999999999999368,5.01,2.210000000000063
204,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-20,-1,9.899999999999912,2.44,7.459999999999912
205,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-20,0,0.8999999999999435,2.44,1.5400000000000564
206,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-21,-1,6.7999999999999226,5.38,1.4199999999999227
207,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-21,0,4.899999999999929,5.38,0.4800000000000706
208,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-21,1,0.7999999999999439,5.38,4.580000000000056
