,Submission,Method Name,Method Type,Molecule ID,Formal Charge,Predicted pKa,Experimental pKa,Absolute Error
62,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-9,0,7.699999999999919,6.08,1.6199999999999193
63,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-10,0,8.299999999999917,7.71,0.5899999999999173
64,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-12,0,8.499999999999917,6.98,1.519999999999916
65,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-14,0,8.599999999999916,7.27,1.3299999999999166
66,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-15,0,3.899999999999933,2.54,1.3599999999999328
67,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-16,0,6.699999999999923,5.1,1.5999999999999233
68,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-17,0,7.299999999999921,6.58,0.7199999999999207
69,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-18,0,5.199999999999928,2.72,2.479999999999928
70,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-19,0,5.999999999999925,4.93,1.0699999999999257
71,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-19,-1,6.699999999999923,6.99,0.2900000000000773
72,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-20,0,4.69999999999993,2.44,2.25999999999993
73,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-21,0,7.799999999999919,5.38,2.419999999999919
74,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-22,0,5.499999999999927,3.36,2.1399999999999273
75,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-23,0,4.399999999999931,2.65,1.7499999999999312
76,pKa-3DS-1_modified,COSMO-RS one pKa fit,QM+LEC,SAMPL8-23,-1,8.899999999999915,9.02,0.12000000000008448
77,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-1,0,-2.5000000000000444,2.54,5.0400000000000444
78,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-1,-1,4.59999999999993,5.01,0.4100000000000694
79,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-2,-1,5.299999999999928,4.41,0.8899999999999277
80,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-3,-1,4.199999999999932,4.0,0.1999999999999318
81,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-4,-1,4.59999999999993,5.77,1.1700000000000692
82,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-5,-1,5.099999999999929,3.92,1.1799999999999287
83,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-6,-1,4.69999999999993,4.17,0.5299999999999301
84,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-7,0,4.099999999999932,6.63,2.5300000000000678
85,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-8,0,-0.40000000000005187,2.78,3.1800000000000517
86,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-9,0,5.599999999999927,6.08,0.48000000000007326
87,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-10,0,7.0999999999999215,7.71,0.6100000000000785
88,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-12,0,4.899999999999929,6.98,2.080000000000071
89,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-14,0,5.3999999999999275,7.27,1.870000000000072
90,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-15,0,1.3999999999999417,2.54,1.1400000000000583
91,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-16,0,3.9999999999999325,5.1,1.1000000000000671
92,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-17,0,4.69999999999993,6.58,1.88000000000007
93,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-18,0,1.6999999999999407,2.72,1.0200000000000595
94,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-19,0,4.099999999999932,4.93,0.8300000000000676
95,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-19,-1,6.999999999999922,6.99,0.009999999999921627
96,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-20,0,1.4999999999999414,2.44,0.9400000000000586
97,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-21,0,3.799999999999933,5.38,1.5800000000000667
98,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-22,0,2.0999999999999392,3.36,1.2600000000000606
99,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-23,0,1.9999999999999396,2.65,0.6500000000000603
100,PKA_ECRISM_modified,EC-RISM,QM+LEC,SAMPL8-23,-1,10.09999999999991,9.02,1.0799999999999113
101,pKa-RobertRaddi_XGBoost_modified,XGBoost,QSPR/ML,SAMPL8-1,-1,4.79999999999993,5.01,0.21000000000007013
102,pKa-RobertRaddi_XGBoost_modified,XGBoost,QSPR/ML,SAMPL8-2,-1,4.79999999999993,4.41,0.3899999999999295
103,pKa-RobertRaddi_XGBoost_modified,XGBoost,QSPR/ML,SAMPL8-3,-1,4.59999999999993,4.0,0.5999999999999304
104,pKa-RobertRaddi_XGBoost_modified,XGBoost,QSPR/ML,SAMPL8-4,-1,3.599999999999934,5.77,2.1700000000000657
105,pKa-RobertRaddi_XGBoost_modified,XGBoost,QSPR/ML,SAMPL8-5,-1,0.29999999999994564,3.92,3.6200000000000543
106,pKa-RobertRaddi_XGBoost_modified,XGBoost,QSPR/ML,SAMPL8-6,-1,-0.10000000000005294,4.17,4.270000000000053
107,pKa-RobertRaddi_XGBoost_modified,XGBoost,QSPR/ML,SAMPL8-8,0,4.69999999999993,2.78,1.9199999999999302
108,pKa-RobertRaddi_XGBoost_modified,XGBoost,QSPR/ML,SAMPL8-10,0,7.799999999999919,7.71,0.08999999999991903
109,pKa-RobertRaddi_XGBoost_modified,XGBoost,QSPR/ML,SAMPL8-15,0,6.099999999999925,2.54,3.559999999999925
110,pKa-RobertRaddi_XGBoost_modified,XGBoost,QSPR/ML,SAMPL8-16,0,6.999999999999922,5.1,1.8999999999999222
111,pKa-RobertRaddi_XGBoost_modified,XGBoost,QSPR/ML,SAMPL8-19,0,5.299999999999928,4.93,0.36999999999992816
112,pKa-RobertRaddi_XGBoost_modified,XGBoost,QSPR/ML,SAMPL8-19,-1,6.399999999999924,6.99,0.5900000000000762
113,pKa-RobertRaddi_XGBoost_modified,XGBoost,QSPR/ML,SAMPL8-20,0,7.299999999999921,2.44,4.859999999999921
114,pKa-RobertRaddi_XGBoost_modified,XGBoost,QSPR/ML,SAMPL8-23,0,1.4999999999999414,2.65,1.1500000000000585
115,pKa-RobertRaddi_XGBoost_modified,XGBoost,QSPR/ML,SAMPL8-23,-1,5.199999999999928,9.02,3.8200000000000713
116,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-1,0,-11.100000000000014,2.54,13.640000000000015
117,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-1,-1,7.59999999999992,5.01,2.58999999999992
118,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-2,-1,8.099999999999918,4.41,3.689999999999918
119,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-3,-1,6.299999999999924,4.0,2.2999999999999243
120,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-4,-1,11.099999999999907,5.77,5.329999999999908
121,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-5,-1,7.59999999999992,3.92,3.67999999999992
122,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-6,-1,5.799999999999926,4.17,1.6299999999999262
123,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-7,0,8.799999999999915,6.63,2.1699999999999156
124,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-8,0,4.59999999999993,2.78,1.8199999999999306
125,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-9,0,5.899999999999926,6.08,0.18000000000007432
126,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-10,0,6.499999999999924,7.71,1.2100000000000763
127,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-12,0,6.199999999999925,6.98,0.7800000000000757
128,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-14,0,9.299999999999914,7.27,2.029999999999914
129,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-15,0,1.0999999999999428,2.54,1.4400000000000572
130,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-16,0,3.599999999999934,5.1,1.5000000000000657
131,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-17,0,5.199999999999928,6.58,1.3800000000000718
132,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-18,0,1.599999999999941,2.72,1.1200000000000592
133,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-19,0,3.0999999999999357,4.93,1.830000000000064
134,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-19,-1,11.999999999999904,6.99,5.009999999999904
135,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-20,0,1.1999999999999424,2.44,1.2400000000000575
136,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-21,0,4.999999999999929,5.38,0.38000000000007095
137,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-22,0,9.499999999999913,3.36,6.1399999999999135
138,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-23,0,2.0999999999999392,2.65,0.5500000000000607
139,pKa_SabatinoRodriguezPaluch_uESE_extra_modified,RFE-uESE-extra,QM,SAMPL8-23,-1,13.499999999999899,9.02,4.479999999999899
140,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-1,-1,2.7999999999999368,5.01,2.210000000000063
141,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-2,-1,2.499999999999938,4.41,1.9100000000000623
142,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-3,-1,2.999999999999936,4.0,1.000000000000064
143,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-4,-1,2.699999999999937,5.77,3.0700000000000625
144,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-5,-1,2.8999999999999364,3.92,1.0200000000000635
145,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-6,-1,2.499999999999938,4.17,1.670000000000062
146,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-7,0,5.3999999999999275,6.63,1.2300000000000724
147,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-8,0,1.89999999999994,2.78,0.8800000000000598
148,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-9,0,5.3999999999999275,6.08,0.6800000000000725
149,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-10,0,5.099999999999929,7.71,2.6100000000000714
150,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-12,0,5.199999999999928,6.98,1.7800000000000722
151,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-14,0,5.499999999999927,7.27,1.7700000000000724
152,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-15,0,1.0999999999999428,2.54,1.4400000000000572
153,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-16,0,3.599999999999934,5.1,1.5000000000000657
154,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-17,0,5.499999999999927,6.58,1.080000000000073
155,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-18,0,0.9999999999999432,2.72,1.720000000000057
156,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-19,0,4.69999999999993,4.93,0.2300000000000697
157,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-19,-1,6.899999999999922,6.99,0.09000000000007802
158,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-20,0,0.8999999999999435,2.44,1.5400000000000564
159,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-21,0,4.899999999999929,5.38,0.4800000000000706
160,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-22,0,2.0999999999999392,3.36,1.2600000000000606
161,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-23,0,2.499999999999938,2.65,0.15000000000006208
162,pKa_Chemaxon_modified,Chemaxon,Other,SAMPL8-23,-1,6.599999999999923,9.02,2.4200000000000763
163,pKa-3DS-3_modified,COSMO-RS pKa fit,QM+LEC,SAMPL8-1,0,0.199999999999946,2.54,2.340000000000054
164,pKa-3DS-3_modified,COSMO-RS pKa fit,QM+LEC,SAMPL8-1,-1,4.299999999999931,5.01,0.7100000000000684
165,pKa-3DS-3_modified,COSMO-RS pKa fit,QM+LEC,SAMPL8-2,-1,3.899999999999933,4.41,0.5100000000000673
166,pKa-3DS-3_modified,COSMO-RS pKa fit,QM+LEC,SAMPL8-3,-1,3.9999999999999325,4.0,6.750155989720952e-14
167,pKa-3DS-3_modified,COSMO-RS pKa fit,QM+LEC,SAMPL8-4,-1,4.199999999999932,5.77,1.5700000000000678
168,pKa-3DS-3_modified,COSMO-RS pKa fit,QM+LEC,SAMPL8-5,-1,3.899999999999933,3.92,0.020000000000067075
169,pKa-3DS-3_modified,COSMO-RS pKa fit,QM+LEC,SAMPL8-6,-1,4.199999999999932,4.17,0.02999999999993186
170,pKa-3DS-3_modified,COSMO-RS pKa fit,QM+LEC,SAMPL8-7,0,8.499999999999917,6.63,1.8699999999999166
171,pKa-3DS-3_modified,COSMO-RS pKa fit,QM+LEC,SAMPL8-8,0,4.099999999999932,2.78,1.3199999999999323
172,pKa-3DS-3_modified,COSMO-RS pKa fit,QM+LEC,SAMPL8-9,0,8.299999999999917,6.08,2.219999999999917
173,pKa-3DS-3_modified,COSMO-RS pKa fit,QM+LEC,SAMPL8-10,0,9.399999999999913,7.71,1.6899999999999133
174,pKa-3DS-3_modified,COSMO-RS pKa fit,QM+LEC,SAMPL8-12,0,9.099999999999914,6.98,2.119999999999914
175,pKa-3DS-3_modified,COSMO-RS pKa fit,QM+LEC,SAMPL8-14,0,9.199999999999914,7.27,1.9299999999999145
176,pKa-3DS-3_modified,COSMO-RS pKa fit,QM+LEC,SAMPL8-15,0,5.799999999999926,2.54,3.259999999999926
177,pKa-3DS-3_modified,COSMO-RS pKa fit,QM+LEC,SAMPL8-16,0,7.39999999999992,5.1,2.2999999999999208
178,pKa-3DS-3_modified,COSMO-RS pKa fit,QM+LEC,SAMPL8-17,0,7.899999999999919,6.58,1.3199999999999186
179,pKa-3DS-3_modified,COSMO-RS pKa fit,QM+LEC,SAMPL8-18,0,5.899999999999926,2.72,3.1799999999999256
180,pKa-3DS-3_modified,COSMO-RS pKa fit,QM+LEC,SAMPL8-19,0,6.699999999999923,4.93,1.7699999999999232
181,pKa-3DS-3_modified,COSMO-RS pKa fit,QM+LEC,SAMPL8-19,-1,7.299999999999921,6.99,0.30999999999992056
182,pKa-3DS-3_modified,COSMO-RS pKa fit,QM+LEC,SAMPL8-20,0,5.3999999999999275,2.44,2.9599999999999276
183,pKa-3DS-3_modified,COSMO-RS pKa fit,QM+LEC,SAMPL8-21,0,8.399999999999917,5.38,3.019999999999917
184,pKa-3DS-3_modified,COSMO-RS pKa fit,QM+LEC,SAMPL8-22,0,6.099999999999925,3.36,2.739999999999925
185,pKa-3DS-3_modified,COSMO-RS pKa fit,QM+LEC,SAMPL8-23,0,5.099999999999929,2.65,2.4499999999999287
186,pKa-3DS-3_modified,COSMO-RS pKa fit,QM+LEC,SAMPL8-23,-1,9.499999999999913,9.02,0.4799999999999134
187,pKa-3DS-2_modified,COSMO-RS base pKa fit,QM+LEC,SAMPL8-1,0,-3.0000000000000426,2.54,5.540000000000043
188,pKa-3DS-2_modified,COSMO-RS base pKa fit,QM+LEC,SAMPL8-1,-1,2.0999999999999392,5.01,2.9100000000000605
189,pKa-3DS-2_modified,COSMO-RS base pKa fit,QM+LEC,SAMPL8-2,-1,1.599999999999941,4.41,2.810000000000059
190,pKa-3DS-2_modified,COSMO-RS base pKa fit,QM+LEC,SAMPL8-3,-1,1.6999999999999407,4.0,2.3000000000000593
191,pKa-3DS-2_modified,COSMO-RS base pKa fit,QM+LEC,SAMPL8-4,-1,1.7999999999999403,5.77,3.9700000000000593
192,pKa-3DS-2_modified,COSMO-RS base pKa fit,QM+LEC,SAMPL8-5,-1,1.4999999999999414,3.92,2.4200000000000585
193,pKa-3DS-2_modified,COSMO-RS base pKa fit,QM+LEC,SAMPL8-6,-1,1.7999999999999403,4.17,2.3700000000000596
194,pKa-3DS-2_modified,COSMO-RS base pKa fit,QM+LEC,SAMPL8-7,0,7.299999999999921,6.63,0.6699999999999209
195,pKa-3DS-2_modified,COSMO-RS base pKa fit,QM+LEC,SAMPL8-8,0,1.7999999999999403,2.78,0.9800000000000595
196,pKa-3DS-2_modified,COSMO-RS base pKa fit,QM+LEC,SAMPL8-9,0,6.999999999999922,6.08,0.9199999999999218
197,pKa-3DS-2_modified,COSMO-RS base pKa fit,QM+LEC,SAMPL8-10,0,8.299999999999917,7.71,0.5899999999999173
198,pKa-3DS-2_modified,COSMO-RS base pKa fit,QM+LEC,SAMPL8-12,0,7.999999999999918,6.98,1.0199999999999179
199,pKa-3DS-2_modified,COSMO-RS base pKa fit,QM+LEC,SAMPL8-14,0,8.099999999999918,7.27,0.8299999999999184
200,pKa-3DS-2_modified,COSMO-RS base pKa fit,QM+LEC,SAMPL8-15,0,3.899999999999933,2.54,1.3599999999999328
201,pKa-3DS-2_modified,COSMO-RS base pKa fit,QM+LEC,SAMPL8-16,0,5.799999999999926,5.1,0.6999999999999265
202,pKa-3DS-2_modified,COSMO-RS base pKa fit,QM+LEC,SAMPL8-17,0,6.599999999999923,6.58,0.01999999999992319
203,pKa-3DS-2_modified,COSMO-RS base pKa fit,QM+LEC,SAMPL8-18,0,3.9999999999999325,2.72,1.2799999999999323
204,pKa-3DS-2_modified,COSMO-RS base pKa fit,QM+LEC,SAMPL8-19,0,4.999999999999929,4.93,0.06999999999992923
